,Unnamed: 0,id,imdb_id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
7889,7889,279,tt0086879,1.682283,18000000,51973029,Amadeus,160,Drama|History|Music,10/26/84,560,7.5,1984,37782756.7054947,109093572.775256
7890,7890,1885,tt0087538,1.508112,8000000,90815558,The Karate Kid,126,Drama,6/22/84,475,6.7,1984,16792336.3135532,190625674.054874
7891,7891,377,tt0087800,1.331432,1800000,25504513,A Nightmare on Elm Street,91,Horror,11/15/84,625,7.1,1984,3778275.67054947,53535044.9761737
7892,7892,9610,tt0087078,1.247659,18000000,31042035,Conan the Destroyer,103,Adventure|Fantasy|Action,6/29/84,193,5.9,1984,37782756.7054947,65158536.4471362
7893,7893,4437,tt0086837,1.077574,28000000,40400657,2010,116,Thriller|Science Fiction,12/6/84,156,6.4,1984,58773177.0974362,84802677.4540635
7894,7894,841,tt0087182,1.020675,40000000,30925690,Dune,137,Action|Science Fiction|Adventure,12/14/84,294,6.5,1984,83961681.5677661,64914323.4010862
7895,7895,9326,tt0088011,0.991867,10000000,86572238,Romancing the Stone,106,Action|Adventure|Comedy|Romance,3/30/84,245,6.3,1984,20990420.3919415,181718766.989121
7896,7896,9336,tt0087928,0.9739,4500000,81198894,Police Academy,96,Comedy|Crime,3/22/84,270,6.3,1984,9445689.17637368,170439892.042069
7897,7897,1880,tt0087985,0.938766,0,38376497,Red Dawn,114,Action|Thriller,8/10/84,110,6.5,1984,0.0,80553880.5200082
7898,7898,157,tt0088170,0.82288,18000000,87000000,Star Trek III: The Search for Spock,105,Science Fiction|Action|Adventure|Thriller,5/31/84,239,6.1,1984,37782756.7054947,182616657.409891
7899,7899,23111,tt0087747,0.822695999999999,0,25100000,Moscow on the Hudson,115,Comedy|Drama|Romance,6/4/84,24,6.0,1984,0.0,52685955.1837732
7900,7900,1788,tt0087277,0.791148,8200000,80035402,Footloose,107,Drama|Family|Music|Romance,2/17/84,282,6.0,1984,17212144.721392,167997673.421803
7901,7901,9730,tt0087298,0.747792,0,32,Friday the 13th: The Final Chapter,91,Horror|Thriller,4/13/84,100,5.7,1984,0.0,67.1693452542128
7902,7902,13820,tt0087995,0.742001,1500000,2300000,Repo Man,92,Comedy|Drama|Science Fiction,2/20/84,54,6.3,1984,3148563.05879122,4827796.69014655
7903,7903,9314,tt0087803,0.725581,0,0,Nineteen Eighty-Four,113,Drama|Romance|Science Fiction,10/10/84,135,6.5,1984,0.0,0.0
7904,7904,9651,tt0088206,0.700606,35000000,0,Supergirl,124,Adventure|Fantasy|Action|Science Fiction,11/20/84,44,4.0,1984,73466471.3717953,0.0
7905,7905,13924,tt0086855,0.647261,0,0,The Adventures of Andr̩ and Wally B.,2,Animation,12/17/84,32,5.3,1984,0.0,0.0
7906,7906,9663,tt0088172,0.637446,22000000,28744356,Starman,115,Action|Adventure|Drama|Romance|Science Fiction,12/14/84,91,6.3,1984,46178924.8622713,60335611.6335626
7907,7907,12309,tt0086927,0.633247,6000000,38435947,Bachelor Party,105,Comedy,6/29/84,67,5.9,1984,12594252.2351649,80678668.5692383
7908,7908,11031,tt0088258,0.627167,0,4736202,This Is Spinal Tap,82,Comedy|Music,5/4/84,185,7.5,1984,0.0,9941487.10411542
7909,7909,11707,tt0088272,0.616491,0,48143579,Tightrope,115,Mystery|Thriller|Crime|Drama,8/17/84,27,6.0,1984,0.0,101055396.238264
7910,7910,14774,tt0087042,0.60906,0,0,Cheech & Chong's The Corsican Brothers,82,Comedy,7/27/84,10,4.4,1984,0.0,0.0
7911,7911,15144,tt0088128,0.606839,6500000,23686027,Sixteen Candles,93,Comedy|Romance,5/4/84,223,6.7,1984,13643773.2547619,49717966.4144877
7912,7912,625,tt0087553,0.603541,14400000,34700291,The Killing Fields,141,War|Drama|History,11/2/84,78,7.2,1984,30226205.3643957,72837369.5812705
7913,7913,18462,tt0087799,0.590922,3000000,14418922,Night of the Comet,95,Action|Comedy|Horror|Science Fiction|Thriller,11/16/84,36,5.7,1984,6297126.11758245,30265923.4378614
7914,7914,5968,tt0088414,0.5779,25300000,0,The Woman in Red,87,Comedy|Romance,8/15/84,40,6.0,1984,53105763.591612,0.0
7915,7915,1884,tt0087225,0.561034,0,0,The Ewok Adventure,96,Adventure|Science Fiction,11/25/84,34,5.8,1984,0.0,0.0
7916,7916,11884,tt0087597,0.550313,15000000,28733290,The Last Starfighter,101,Adventure|Science Fiction|Action,7/13/84,101,6.1,1984,31485630.5879122,60312383.6343569
7917,7917,13189,tt0087056,0.542315,0,0,A Christmas Carol,100,TV Movie|Fantasy|Drama|Comedy|Family,12/17/84,29,6.6,1984,0.0,0.0
7918,7918,24264,tt0088103,0.539505,25000000,5778353,Sheena,117,Adventure|Fantasy|Action|Comedy|Science Fiction,8/17/84,10,4.8,1984,52476050.9798538,12129005.8643036
7919,7919,11368,tt0086979,0.538135,1500000,0,Blood Simple,97,Crime|Drama|Thriller,9/7/84,128,7.0,1984,3148563.05879122,0.0
7920,7920,2619,tt0088161,0.524253,8000000,69821334,Splash,111,Comedy|Fantasy|Romance,3/9/84,147,6.1,1984,16792336.3135532,146557915.298616
7921,7921,655,tt0087884,0.518436,1746964,2181987,"Paris, Texas",147,Drama,5/19/84,146,7.4,1984,3666950.87695877,4580082.44197513
7922,7922,11507,tt0086984,0.517691,10000000,8801940,Body Double,114,Mystery|Thriller,10/26/84,58,6.1,1984,20990420.3919415,18475642.0864645
7923,7923,11379,tt0086856,0.511498999999999,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,103,Comedy|Science Fiction,8/15/84,47,6.2,1984,0.0,0.0
7924,7924,16969,tt0087062,0.504848,25000000,38348988,City Heat,93,Action|Comedy|Crime,12/5/84,24,5.2,1984,52476050.9798538,80496137.972552
7925,7925,24099,tt0087175,0.495575,0,12145169,Dreamscape,99,Adventure|Horror|Science Fiction|Thriller,8/15/84,23,5.8,1984,0.0,25493220.3041176
7926,7926,2669,tt0086993,0.493364,8600000,0,The Bounty,132,Action|Drama|History,5/4/84,50,6.0,1984,18051761.5370697,0.0
7927,7927,2148,tt0087089,0.491888,58000000,25928721,The Cotton Club,127,Music|Drama|Crime|Romance,12/14/84,37,6.1,1984,121744438.27326,54425475.4015362
7928,7928,5677,tt0090192,0.468552,0,0,Trancers,77,Horror|Science Fiction|Crime,11/7/84,15,5.6,1984,0.0,0.0
7929,7929,11899,tt0087755,0.46568,8000000,0,The Muppets Take Manhattan,94,Romance|Comedy|Family,7/13/84,52,6.1,1984,16792336.3135532,0.0
7930,7930,8764,tt0088286,0.44653,9000000,20458340,Top Secret!,90,Comedy,6/8/84,117,6.8,1984,18891378.3527473,42942915.7121273
7931,7931,22160,tt0086859,0.378244,0,0,Against All Odds,128,Action|Adventure|Crime|Drama|Mystery,3/2/84,14,5.4,1984,0.0,0.0
7932,7932,14347,tt0086973,0.375305,0,0,Blame It on Rio,100,Comedy|Romance,2/17/84,19,6.1,1984,0.0,0.0
7933,7933,469,tt0088184,0.26516,0,0,Stranger Than Paradise,89,Comedy|Drama,10/1/84,51,6.9,1984,0.0,0.0
7934,7934,11002,tt0087365,0.368967,0,45858563,"Greystoke: The Legend of Tarzan, Lord of the Apes",143,Adventure|Drama|Action|Romance,3/30/84,54,6.2,1984,0.0,96259051.5940335
7935,7935,11296,tt0086969,0.367854,0,0,Birdy,120,Drama|History,12/14/84,49,6.8,1984,0.0,0.0
7936,7936,13763,tt0087957,0.367406,7200000,68392977,Purple Rain,111,Drama|Music|Romance,7/27/84,39,6.9,1984,15113102.6821978,143559733.908638
7937,7937,52744,tt0087233,0.362732,0,11129057,Falling in Love,102,Drama|Romance,11/21/84,29,6.0,1984,0.0,23360358.4995879
7938,7938,15379,tt0087727,0.36224,2550000,22812411,Missing in Action,101,Action|Adventure|Thriller|War,11/16/84,50,5.1,1984,5352557.19994508,47884209.7043751
7939,7939,10631,tt0086873,0.354864,0,0,All of Me,93,Fantasy|Comedy|Science Fiction|Romance,9/7/84,34,6.2,1984,0.0,0.0
7940,7940,11393,tt0087781,0.351379,28000000,47951979,The Natural,137,Drama,5/11/84,74,6.8,1984,58773177.0974362,100653219.783555
7941,7941,14052,tt0088000,0.343859,0,0,Revenge of the Nerds,90,Comedy,7/20/84,82,6.6,1984,0.0,0.0
7942,7942,10823,tt0087050,0.361782,800000,14000000,Children of the Corn,93,Drama|Fantasy|Horror|Thriller,3/9/84,106,5.6,1984,1679233.63135532,29386588.5487181
7943,7943,33914,tt0087291,0.342336,0,0,Frankenweenie,29,Comedy|Family,12/14/84,53,6.6,1984,0.0,0.0
7944,7944,15239,tt0090190,0.335414,0,0,The Toxic Avenger,82,Science Fiction|Action|Comedy|Horror,5/1/84,51,6.2,1984,0.0,0.0
7945,7945,18477,tt0089274,0.333174,700000,0,The Hills Have Eyes Part II,86,Horror,6/1/84,14,4.1,1984,1469329.4274359,0.0
7946,7946,15927,tt0087892,0.329484,8000000,27187653,A Passage to India,163,Drama|Adventure|History,12/14/84,23,6.7,1984,16792336.3135532,57068026.594023
7947,7947,14746,tt0088194,0.297597,14500000,8089290,Streets of Fire,93,Action|Thriller|Music,6/1/84,48,6.7,1984,30436109.5683152,16979759.7772328
7948,7948,24128,tt0088178,0.283191,1200000,4978922,Stop Making Sense,88,Documentary|Music,11/16/84,23,8.4,1984,2518850.44703298,10450966.5878686
7949,7949,14673,tt0088044,0.282143,0,0,Savage Streets,92,Horror|Action|Crime|Thriller,8/30/84,18,6.2,1984,0.0,0.0
7950,7950,48677,tt0087065,0.274845,0,0,Cloak & Dagger,101,Adventure|Action|Family,8/10/84,20,6.1,1984,0.0,0.0
7951,7951,16806,tt0087507,0.263961,0,0,Johnny Dangerously,90,Action|Comedy|Thriller|Crime,12/21/84,21,6.5,1984,0.0,0.0
7952,7952,11950,tt0087032,0.263945,0,28078073,Cannonball Run II,108,Action|Adventure|Comedy,6/29/84,37,5.6,1984,0.0,58937055.6065622
7953,7953,15259,tt0086998,0.263651,0,0,Breakin',90,Music,1/10/84,11,5.5,1984,0.0,0.0
7954,7954,16551,tt0088001,0.263077,28000000,0,Rhinestone,111,Comedy,6/22/84,15,5.3,1984,58773177.0974362,0.0
7955,7955,40814,tt0087100,0.262738,0,0,Crimes of Passion,112,Drama|Thriller|Romance,10/19/84,15,6.3,1984,0.0,0.0
7956,7956,17464,tt0086999,0.187368,0,0,Breakin' 2: Electric Boogaloo,94,Drama|Music,12/21/84,10,5.6,1984,0.0,0.0
7957,7957,27414,tt0088117,0.243301,1065000,0,"Silent Night, Deadly Night",79,Thriller|Horror,11/9/84,31,4.9,1984,2235479.77174177,0.0
7958,7958,28054,tt0086589,0.238873,0,0,Suburbia,94,Drama|Music,4/13/84,10,5.9,1984,0.0,0.0
7959,7959,21989,tt0087425,0.229117,0,0,Hot Dog... The Movie,96,Comedy,1/13/84,12,4.4,1984,0.0,0.0
7960,7960,10606,tt0087910,0.227768,0,0,The Philadelphia Experiment,102,Adventure|Drama|Fantasy|Romance|Science Fiction,8/3/84,49,5.8,1984,0.0,0.0
7961,7961,21871,tt0088224,0.222379,0,14134877,Tank,113,Action|Adventure|Comedy|Drama|Thriller,3/16/84,15,6.0,1984,0.0,29669701.0418385
7962,7962,26522,tt0088146,0.215846,0,0,A Soldier's Story,101,Drama|Mystery|War,9/14/84,25,5.6,1984,0.0,0.0
7963,7963,11495,tt0087262,0.21068,0,0,Firestarter,114,Fantasy|Drama|Horror|Action|Thriller,5/11/84,68,5.9,1984,0.0,0.0
7964,7964,17835,tt0090163,0.210297,0,0,Threads,112,Drama|Science Fiction,9/23/84,13,6.3,1984,0.0,0.0
7965,7965,5896,tt0086987,0.204093,7000000,0,Bolero,105,Drama|Romance,8/31/84,10,4.5,1984,14693294.274359,0.0
7966,7966,83223,tt0086176,0.198438,0,0,Rats - Notte di terrore,97,Horror|Science Fiction,8/3/84,11,4.4,1984,0.0,0.0
7967,7967,9507,tt0088024,0.190287,0,0,Runaway,100,Thriller|Crime|Science Fiction,12/14/84,31,4.7,1984,0.0,0.0
7968,7968,23730,tt0087015,0.197425,1250000,3412497,C.H.U.D.,88,Horror|Science Fiction,8/31/84,22,4.5,1984,2623802.54899269,7162974.66162392
7969,7969,18498,tt0089200,0.177006,1000000,35000000,Ghoulies,81,Comedy|Horror|Fantasy,11/8/84,22,3.6,1984,2099042.03919415,73466471.3717953
7970,7970,13681,tt0087921,0.212188,0,0,Places in the Heart,111,Drama|Family,6/1/84,13,5.7,1984,0.0,0.0
7971,7971,11221,tt0086955,0.174241,18000000,19265302,Best Defense,94,Action|Comedy,7/20/84,10,3.8,1984,37782756.7054947,40438678.7957711
7972,7972,32081,tt0087932,0.204824,0,0,The Pope of Greenwich Village,121,Drama|Action|Comedy|Crime,6/22/84,13,5.9,1984,0.0,0.0
7973,7973,61968,tt0086862,0.154225,0,0,Airwolf: The Movie,85,Adventure|Action|Thriller|Science Fiction,1/22/84,12,4.9,1984,0.0,0.0
7974,7974,10179,tt0087451,0.202992,9000000,0,The Ice Pirates,91,Action|Science Fiction|Comedy,3/16/84,22,5.0,1984,18891378.3527473,0.0
7975,7975,26178,tt0087981,0.140026,5500000,801000,Razorback,95,Horror,4/19/84,13,5.6,1984,11544731.2155678,1681332.67339451
7976,7976,27171,tt0087635,0.059713,0,0,The Lonely Guy,90,Comedy|Romance,1/27/84,13,6.2,1984,0.0,0.0
7977,7977,9063,tt0087280,0.136618,0,0,Forbrydelsens element,104,Crime|Drama|Science Fiction|Thriller,5/18/84,15,5.7,1984,0.0,0.0
7978,7978,12762,tt0087003,0.13399,8000000,10600497,Broadway Danny Rose,84,Comedy,1/27/84,41,6.6,1984,16792336.3135532,22250888.8393514
7979,7979,19400,tt0087903,0.133098,0,1337274,Gwendoline,88,Adventure|Fantasy|Thriller,2/7/84,11,3.9,1984,0.0,2806994.34392132
7980,7980,28148,tt0087805,0.127192,0,0,Ninja III: The Domination,92,Horror|Action,9/14/84,10,4.8,1984,0.0,0.0
7981,7981,33138,tt0088275,0.125596,0,0,The Times of Harvey Milk,90,Documentary,10/7/84,11,6.3,1984,0.0,0.0
7982,7982,17667,tt0086946,0.118258,0,0,Beat Street,105,Music|Family|Drama,6/8/84,11,6.5,1984,0.0,0.0
7983,7983,19596,tt0087197,0.109048,0,0,Electric Dreams,95,Comedy,7/20/84,11,5.6,1984,0.0,0.0
7984,7984,19621,tt0087414,0.08784,0,0,The Hit,98,Drama|Action|Thriller|Crime,9/12/84,13,6.3,1984,0.0,0.0
7985,7985,41089,tt0088322,0.082235,0,0,Under the Volcano,112,Drama,6/12/84,11,6.4,1984,0.0,0.0
7986,7986,11905,tt0087075,0.064133,2000000,0,The Company of Wolves,95,Fantasy|Horror|Science Fiction,9/15/84,14,6.6,1984,4198084.0783883,0.0
7987,7987,1892,tt0086190,4.828854,32350000,572700000,Return of the Jedi,135,Adventure|Action|Science Fiction,5/23/83,3101,7.8,1983,70824243.1274759,1253818981.11608
7988,7988,111,tt0086250,3.178818,25000000,65884703,Scarface,170,Action|Crime|Drama|Thriller,12/8/83,1741,7.8,1983,54732799.9439536,144242170.746632
7989,7989,36670,tt0086006,1.774018,36000000,160000000,Never Say Never Again,134,Adventure|Action|Thriller,10/7/83,183,5.8,1983,78815231.9192932,350289919.641303
7990,7990,700,tt0086034,1.575742,27500000,183700000,Octopussy,131,Adventure|Action|Thriller,6/5/83,289,5.9,1983,60206079.9383489,402176613.988171
7991,7991,850,tt0085334,1.494805,0,19294144,A Christmas Story,94,Comedy|Family,11/18/83,186,7.1,1983,0.0,42240900.9456733
7992,7992,9531,tt0086393,1.263139,39000000,75800000,Superman III,125,Comedy|Action|Adventure|Fantasy|Science Fiction,6/17/83,239,4.7,1983,85383167.9125676,165949849.430067
7993,7993,1621,tt0086465,1.115139,40600000,90400000,Trading Places,116,Comedy|Drama,6/7/83,353,6.9,1983,88886067.1089806,197913804.597336
7994,7994,860,tt0086567,1.106471,12000000,79567667,WarGames,114,Thriller|Science Fiction,6/3/83,257,6.8,1983,26271743.9730977,174198447.996724
7995,7995,11153,tt0085995,1.0684,15000000,61399552,National Lampoon's Vacation,98,Comedy|Adventure|Romance,7/28/83,201,6.9,1983,32839679.9663721,134422775.850575
7996,7996,17692,tt0085750,1.065331,20500000,87987055,Jaws 3,99,Horror,3/16/83,124,4.2,1983,44880895.9540419,192631115.158905
7997,7997,4543,tt0085959,0.941118,0,0,The Meaning of Life,107,Comedy,3/31/83,293,6.9,1983,0.0,0.0
7998,7998,11050,tt0086425,0.807201,8000000,0,Terms of Endearment,132,Drama|Comedy,11/20/83,74,6.3,1983,17514495.9820651,0.0
7999,7999,18835,tt0086143,0.772972,0,0,Private School,89,Comedy|Romance,7/29/83,12,4.5,1983,0.0,0.0
8000,8000,10650,tt0086383,0.771263,22000000,67642693,Sudden Impact,117,Action|Crime|Thriller,12/8/83,78,6.6,1983,48164863.9506791,148090959.34557
8001,8001,9346,tt0086200,0.699455,6200000,63541777,Risky Business,98,Comedy|Romance,8/5/83,164,6.3,1983,13573734.3861004,139112774.744972
8002,8002,9549,tt0086197,0.675752999999999,27000000,21500000,The Right Stuff,193,Drama|History,10/21/83,120,7.2,1983,59111423.9394698,47070207.9518001
8003,8003,1058,tt0085276,0.65591,0,19910002,Breathless,100,Action|Drama|Romance|Thriller,5/13/83,32,5.8,1983,0.0,43589206.2539886
8004,8004,11609,tt0086618,0.598749,0,4300000,Yellowbeard,96,Comedy|Adventure,6/24/83,18,5.9,1983,0.0,9414041.59036002
8005,8005,14813,tt0085936,0.592218999999999,3000000,21000000,Mickey's Christmas Carol,26,Family|Animation,10/19/83,89,7.4,1983,6567935.99327443,45975551.952921
8006,8006,12695,tt0086366,0.589232,0,15543000,Still Smokin,91,Comedy,5/6/83,12,5.3,1983,0.0,34028476.3811548
8007,8007,11654,tt0085701,0.575668,0,5979292,The Hunger,97,Horror|Thriller|Romance,4/29/83,47,6.5,1983,0.0,13090535.7136992
8008,8008,8769,tt0085333,0.560348,0,21200000,Christine,110,Mystery|Drama|Horror|Thriller,12/9/83,176,6.4,1983,0.0,46413414.3524726
8009,8009,227,tt0086066,0.554917,10000000,25697647,The Outsiders,91,Crime|Drama,3/25/83,134,6.8,1983,21893119.9775814,56260166.8912535
8010,8010,19698,tt0086129,0.543688,6500000,33759266,Porky's II: The Next Day,98,Comedy,6/24/83,25,4.9,1983,14230527.9854279,73909566.0893086
8011,8011,12503,tt0086510,0.513390999999999,0,0,Under Fire,128,War|Drama,10/21/83,16,7.2,1983,0.0,0.0
8012,8012,11591,tt0085894,0.504901,10100000,0,The Man with Two Brains,93,Comedy|Romance|Science Fiction,6/10/83,50,5.9,1983,22112051.1773572,0.0
8013,8013,7012,tt0085404,0.4887,0,0,The Day After,127,Science Fiction|Drama,11/20/83,39,6.7,1983,0.0,0.0
8014,8014,10489,tt0085382,0.485585,5000000,0,Cujo,91,Horror|Thriller,8/10/83,73,5.8,1983,10946559.9887907,0.0
8015,8015,10269,tt0086619,0.478476,12000000,30400000,Yentl,132,Music|Drama|Romance,11/18/83,28,6.2,1983,26271743.9730977,66555084.7318475
8016,8016,6341,tt0085255,0.465858,22000000,42313354,Blue Thunder,109,Science Fiction|Action|Thriller|Crime|Drama,2/5/83,50,5.8,1983,48164863.9506791,92637133.5775875
8017,8017,11336,tt0085407,0.449475,10000000,20766616,The Dead Zone,103,Thriller|Horror|Science Fiction,10/21/83,128,6.5,1983,21893119.9775814,45464601.5616362
8018,8018,19053,tt0086525,0.419263,350000,0,Valley Girl,99,Comedy|Romance,4/8/83,27,5.9,1983,766259.19921535,0.0
8019,8019,18172,tt0085154,0.39276,0,17233166,All the Right Moves,91,Romance|Drama,10/21/83,37,5.3,1983,0.0,37728777.0831577
8020,8020,11030,tt0086637,0.388667,0,11798616,Zelig,79,Comedy,7/15/83,73,7.1,1983,0.0,25830851.5657412
8021,8021,8289,tt0085615,0.373977,0,16175602,Gorky Park,128,Thriller|Crime|Drama,12/15/83,21,6.2,1983,0.0,35413439.5295606
8022,8022,25164,tt0086264,0.363044,0,0,Screwballs,80,Comedy,4/1/83,12,5.2,1983,0.0,0.0
8023,8023,535,tt0085549,0.343668,4000000,92921203,Flashdance,95,Drama|Music|Romance,4/14/83,149,6.1,1983,8757247.99103257,203433504.57402
8024,8024,12502,tt0086312,0.34109,0,0,Silkwood,131,Drama|Thriller,12/14/83,29,6.2,1983,0.0,0.0
8025,8025,36576,tt0085384,0.453516,0,4491986,Curse of the Pink Panther,109,Comedy,8/12/83,13,4.3,1983,0.0,9834358.84356161
8026,8026,15120,tt0086325,0.336573,0,5678950,Smokey and the Bandit Part 3,85,Action|Comedy|Crime,8/12/83,22,4.8,1983,0.0,12432993.3696686
8027,8027,27214,tt0085159,0.336525,0,6333135,Amityville 3-D,105,Horror|Thriller,11/18/83,15,3.9,1983,0.0,13865208.438922
8028,8028,15301,tt0086491,0.323585,10000000,29450919,Twilight Zone: The Movie,101,Drama|Fantasy|Horror|Science Fiction|Thriller,6/24/83,63,6.0,1983,21893119.9775814,64477250.3117032
8029,8029,22998,tt0086450,0.316785,0,13030214,To Be or Not to Be,107,Comedy,12/16/83,25,7.2,1983,0.0,28527203.8435561
8030,8030,38291,tt0085478,0.316098,0,0,Educating Rita,110,Drama|Comedy|Romance,9/21/83,20,5.2,1983,0.0,0.0
8031,8031,849,tt0085811,0.31152,27,0,Krull,117,Fantasy|Action|Adventure,7/29/83,52,5.8,1983,59.1114239394699,0.0
8032,8032,232,tt0086216,0.311401,10000000,2494480,Rumble Fish,94,Action|Adventure|Crime|Drama|Romance,10/21/83,60,6.3,1983,21893119.9775814,5461194.99216773
8033,8033,10805,tt0086361,0.307082,22000000,64892670,Staying Alive,93,Drama|Action|Music|Romance,7/11/83,46,4.8,1983,48164863.9506791,142070300.99756
8034,8034,14854,tt0085862,0.290596,5000000,12232628,Lone Wolf McQuade,107,Action|Thriller|Drama|Western|Crime,4/14/83,27,5.2,1983,10946559.9887907,26781039.2445122
8035,8035,12560,tt0085244,0.288819,0,0,The Big Chill,105,Comedy|Drama,9/9/83,50,6.3,1983,0.0,0.0
8036,8036,10576,tt0086154,0.277865,5000000,34725000,Psycho II,113,Horror|Mystery|Thriller,6/3/83,43,6.0,1983,10946559.9887907,76023859.1221515
8037,8037,33676,tt0085868,0.258294,0,0,Losin' It,100,Comedy,4/8/83,13,4.5,1983,0.0,0.0
8038,8038,101660,tt0085106,0.252755,0,0,V,197,Drama|Science Fiction|Action|Adventure,5/1/83,19,6.5,1983,0.0,0.0
8039,8039,837,tt0086541,0.252008,5952000,2120439,Videodrome,87,Horror|Mystery|Science Fiction,2/4/83,180,6.8,1983,13030785.0106564,4642302.54321428
8040,8040,32644,tt0086494,0.226247,0,23646952,Two of a Kind,88,Fantasy|Comedy|Science Fiction|Romance,1/1/83,12,4.8,1983,0.0,51770555.7240109
8041,8041,12239,tt0086058,0.218042,0,6486797,The Osterman Weekend,103,Action|Drama|Thriller,10/14/83,18,6.1,1983,0.0,14201622.4991215
8042,8042,15895,tt0087127,0.210827,0,8890685,Deathstalker,80,Action|Fantasy,9/2/83,10,3.8,1983,0.0,19464483.3387883
8043,8043,92060,tt0088263,0.206849,1100000,0,Michael Jackson's Thriller,13,Horror|Music,12/2/83,30,8.1,1983,2408243.19753395,0.0
8044,8044,11235,tt0085859,0.206705,0,0,Local Hero,111,Comedy|Drama,2/17/83,29,7.3,1983,0.0,0.0
8045,8045,14280,tt0086005,0.204069,0,0,Never Cry Wolf,105,Action|Adventure|Drama,1/1/83,12,6.1,1983,0.0,0.0
8046,8046,15035,tt0085542,0.196581,1200000,760883,Fire and Ice,81,Animation|Fantasy|Science Fiction,3/25/83,20,6.1,1983,2627174.39730977,1665810.28079021
8047,8047,21356,tt0086203,0.195539,8000000,0,Rock & Rule,77,Action|Adventure|Animation|Fantasy|Science Fiction,4/15/83,14,6.1,1983,17514495.9820651,0.0
8048,8048,12633,tt0086356,0.558139,0,0,The Star Chamber,109,Action|Crime|Drama|Thriller,8/5/83,15,5.1,1983,0.0,0.0
8049,8049,13633,tt0085210,0.17219,0,9190819,Bad Boys,104,Crime|Drama|Thriller,3/25/83,28,6.2,1983,0.0,20121570.3059235
8050,8050,15050,tt0085271,0.254523,15000000,10219460,Brainstorm,106,Science Fiction|Thriller,9/30/83,28,6.2,1983,32839679.9663721,22373586.3886094
8051,8051,21500,tt0085346,0.4302,0,0,Class,98,Comedy|Drama,7/22/83,17,6.4,1983,0.0,0.0
8052,8052,12921,tt0086373,0.161325,0,0,Strange Brew,90,Comedy,8/26/83,25,5.7,1983,0.0,0.0
8053,8053,37777,tt0086850,0.00212,0,0,Acqua e sapone,109,Drama|Family,10/27/83,21,6.1,1983,0.0,0.0
8054,8054,26198,tt0085780,0.148192,6000000,3661757,The Keep,96,Drama|Foreign|Horror,12/16/83,16,5.3,1983,13135871.9865488,8016728.53297487
8055,8055,21721,tt0085475,0.147092,0,4685097,Eddie and the Cruisers,95,Drama|Music,9/23/83,17,6.9,1983,0.0,10257139.0727606
8056,8056,13105,tt0085970,0.146497,0,64783827,Mr. Mom,91,Comedy|Drama|Family,7/22/83,31,6.1,1983,0.0,141832009.711788
8057,8057,17381,tt0085204,0.136046,980385,0,BMX Bandits,88,Adventure|Crime|Drama,12/29/83,13,7.0,1983,2146368.64292211,0.0
